RoundNum,OppNum,Side,PD,TeamNum,Ballot_Result,TotalWins,TotalTies,TotalLosses,TotalBallots,TotalCS,TotalOCS,TotalPD,Rank,TeamName,OppName,EarnedBid,EarnedHonorableMention,WonSPAMTA,SPAMTAHonorableMention,SPAMTARanks,Student0,Role0,Ranks0,Side0,Student1,Role1,Ranks1,Side1,Student2,Role2,Ranks2,Side2,Student3,Role3,Ranks3,Side3,name,division,start_date,end_date,host,level,year,amta_rep_0,amta_rep_1,tab_note_0,tab_note_1
4,1138,Π,-1,1545,Loss,7,1,4,7.5,21.0,81.0,45,10,University of Michigan,University of Michigan,False,False,False,False,,Adam Karabatakis (Shelton) 1545,Witness,23,Π,Laura Brodkin 1545,Witness,24,Π,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
1,1042,Π,-7,1616,Loss,10,0,2,10.0,20.0,82.0,130,17,Harvard University,Harvard University,False,False,False,False,,Neil Alacha (Kaminsky) 1616,Witness,24,Δ,Graham Wyatt (Echolls) 1616,Witness,23,Π,Zach Fields 1616,Witness,25,Δ,Kristina Tester 1616,Witness,22,Δ,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
1,1042,Π,18,1616,Win,10,0,2,10.0,20.0,82.0,130,17,Harvard University,Harvard University,False,False,False,False,,Neil Alacha (Kaminsky) 1616,Witness,24,Δ,Graham Wyatt (Echolls) 1616,Witness,23,Π,Zach Fields 1616,Witness,25,Δ,Kristina Tester 1616,Witness,22,Δ,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
1,1042,Π,13,1616,Win,10,0,2,10.0,20.0,82.0,130,17,Harvard University,Harvard University,False,False,False,False,,Neil Alacha (Kaminsky) 1616,Witness,24,Δ,Graham Wyatt (Echolls) 1616,Witness,23,Π,Zach Fields 1616,Witness,25,Δ,Kristina Tester 1616,Witness,22,Δ,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
2,1365,Δ,40,1616,Win,10,0,2,10.0,20.0,82.0,130,17,Harvard University,Harvard University,False,False,False,False,,Neil Alacha (Kaminsky) 1616,Witness,24,Δ,Graham Wyatt (Echolls) 1616,Witness,23,Π,Zach Fields 1616,Witness,25,Δ,Kristina Tester 1616,Witness,22,Δ,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
2,1365,Δ,7,1616,Win,10,0,2,10.0,20.0,82.0,130,17,Harvard University,Harvard University,False,False,False,False,,Neil Alacha (Kaminsky) 1616,Witness,24,Δ,Graham Wyatt (Echolls) 1616,Witness,23,Π,Zach Fields 1616,Witness,25,Δ,Kristina Tester 1616,Witness,22,Δ,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
2,1365,Δ,10,1616,Win,10,0,2,10.0,20.0,82.0,130,17,Harvard University,Harvard University,False,False,False,False,,Neil Alacha (Kaminsky) 1616,Witness,24,Δ,Graham Wyatt (Echolls) 1616,Witness,23,Π,Zach Fields 1616,Witness,25,Δ,Kristina Tester 1616,Witness,22,Δ,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
3,1330,Δ,14,1616,Win,10,0,2,10.0,20.0,82.0,130,17,Harvard University,Harvard University,False,False,False,False,,Neil Alacha (Kaminsky) 1616,Witness,24,Δ,Graham Wyatt (Echolls) 1616,Witness,23,Π,Zach Fields 1616,Witness,25,Δ,Kristina Tester 1616,Witness,22,Δ,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
3,1330,Δ,3,1616,Win,10,0,2,10.0,20.0,82.0,130,17,Harvard University,Harvard University,False,False,False,False,,Neil Alacha (Kaminsky) 1616,Witness,24,Δ,Graham Wyatt (Echolls) 1616,Witness,23,Π,Zach Fields 1616,Witness,25,Δ,Kristina Tester 1616,Witness,22,Δ,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
3,1330,Δ,6,1616,Win,10,0,2,10.0,20.0,82.0,130,17,Harvard University,Harvard University,False,False,False,False,,Neil Alacha (Kaminsky) 1616,Witness,24,Δ,Graham Wyatt (Echolls) 1616,Witness,23,Π,Zach Fields 1616,Witness,25,Δ,Kristina Tester 1616,Witness,22,Δ,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
4,1471,Π,-1,1616,Loss,10,0,2,10.0,20.0,82.0,130,17,Harvard University,Harvard University,False,False,False,False,,Neil Alacha (Kaminsky) 1616,Witness,24,Δ,Graham Wyatt (Echolls) 1616,Witness,23,Π,Zach Fields 1616,Witness,25,Δ,Kristina Tester 1616,Witness,22,Δ,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
4,1471,Π,10,1616,Win,10,0,2,10.0,20.0,82.0,130,17,Harvard University,Harvard University,False,False,False,False,,Neil Alacha (Kaminsky) 1616,Witness,24,Δ,Graham Wyatt (Echolls) 1616,Witness,23,Π,Zach Fields 1616,Witness,25,Δ,Kristina Tester 1616,Witness,22,Δ,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
4,1471,Π,17,1616,Win,10,0,2,10.0,20.0,82.0,130,17,Harvard University,Harvard University,False,False,False,False,,Neil Alacha (Kaminsky) 1616,Witness,24,Δ,Graham Wyatt (Echolls) 1616,Witness,23,Π,Zach Fields 1616,Witness,25,Δ,Kristina Tester 1616,Witness,22,Δ,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
1,1066,Π,-5,1622,Loss,3,0,9,3.0,20.0,78.0,-31,1,Arizona State University,Arizona State University,False,False,True,False,29,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
1,1066,Π,-7,1622,Loss,3,0,9,3.0,20.0,78.0,-31,1,Arizona State University,Arizona State University,False,False,True,False,29,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
1,1066,Π,7,1622,Win,3,0,9,3.0,20.0,78.0,-31,1,Arizona State University,Arizona State University,False,False,True,False,29,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
2,1320,Δ,-4,1622,Loss,3,0,9,3.0,20.0,78.0,-31,1,Arizona State University,Arizona State University,False,False,True,False,29,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
2,1320,Δ,-4,1622,Loss,3,0,9,3.0,20.0,78.0,-31,1,Arizona State University,Arizona State University,False,False,True,False,29,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
2,1320,Δ,-10,1622,Loss,3,0,9,3.0,20.0,78.0,-31,1,Arizona State University,Arizona State University,False,False,True,False,29,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
3,1128,Π,-1,1622,Loss,3,0,9,3.0,20.0,78.0,-31,1,Arizona State University,Arizona State University,False,False,True,False,29,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
3,1128,Π,-8,1622,Loss,3,0,9,3.0,20.0,78.0,-31,1,Arizona State University,Arizona State University,False,False,True,False,29,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
3,1128,Π,-5,1622,Loss,3,0,9,3.0,20.0,78.0,-31,1,Arizona State University,Arizona State University,False,False,True,False,29,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
4,1443,Δ,-4,1622,Loss,3,0,9,3.0,20.0,78.0,-31,1,Arizona State University,Arizona State University,False,False,True,False,29,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
4,1443,Δ,3,1622,Win,3,0,9,3.0,20.0,78.0,-31,1,Arizona State University,Arizona State University,False,False,True,False,29,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
4,1443,Δ,7,1622,Win,3,0,9,3.0,20.0,78.0,-31,1,Arizona State University,Arizona State University,False,False,True,False,29,,,,,,,,,,,,,,,,,30th National Championship Tournament,The Professor William R. Eleazer Division,"April 11, 2014","April 13, 2014",the University of Central Florida and Stetson University College of Law,nationals,2014,"Mr. Justin Bernstein, Esq.","Mr. David Nelmark, Esq.",Opening coin flip: Tails. Lesser team number gets higher rank.,Round 3 coin flip: Tails. Even numbers are prosecution.
